c_id,number_of_doors,tyre_type,number_of_cylinders,drive_type,turbo_charger,super_charger,length(mm),width(mm),height(mm),color,Mileage(Kmpl),Seats,oem,model,modelYear,variantName,price,kilometers_driven,ownerNo,Driver Airbag,Passenger Airbag,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,model_freq,variantName_freq,color_freq,drive_type_freq,tyre_type_freq,Insurance Type_Comprehensive,Insurance Type_Third Party,Fuel Type_Cng,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Lpg,Fuel Type_Petrol,Body Type_Convertibles,Body Type_Coupe,Body Type_Hatchback,Body Type_Hybrids,Body Type_MUV,Body Type_Minivans,Body Type_Pickup Trucks,Body Type_SUV,Body Type_Sedan,Body Type_Wagon,transmission_Automatic,transmission_Manual,city_bangalore,city_chennai,city_delhi,city_hyderabad,city_jaipur,city_kolkata
3448,4,Tubeless Radial,4,FWD,0,0,4490,1730,1485,Silver,21,5,Maruti,Maruti Ciaz,2015,VXi,550000,80000,2,1,0,1,1,1,1,1,0,1,0.015294539371490022,0.003465169076353208,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3449,5,Tubeless,4,FWD,0,0,3585,1595,1550,Silver,20,5,Hyundai,Hyundai i10,2011,Era,137000,60000,1,0,0,1,0,1,1,1,1,0,0.021866411757677142,0.002389771776795316,0.25905126060461225,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3450,4,Tubeless Radial,4,FWD,0,0,4440,1695,1495,Maroon,18,5,Honda,Honda City,2015,i VTEC CVT SV,565000,34253,1,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0013143744772374237,0.008483689807623372,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3451,5,Tubeless Radial,4,2WD,0,0,4315,1800,1645,White,17,5,Kia,Kia Seltos,2019,HTX IVT G,1290000,27000,1,1,1,1,1,1,1,1,0,0,0.01135141593977775,0.0003584657665192974,0.1977536145298124,0.02652646672242801,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3452,5,Tubeless Radial,3,FWD,0,0,3695,1600,1560,Gray,23,5,Maruti,Maruti Celerio,2017,VXI AMT BSIV,355000,64000,2,1,0,1,1,1,1,1,1,1,0.0181622655036444,0.0001194885888397658,0.06141713466363962,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3453,4,Tubeless,4,FWD,0,0,3995,1660,1520,White,19,5,Hyundai,Hyundai Xcent,2015,1.2 Kappa SX Option,386000,67827,1,1,1,1,1,1,1,1,0,1,0.006332895208507588,0.000597442944198829,0.1977536145298124,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3454,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,Silver,21,5,Maruti,Maruti Baleno,2018,1.2 Delta,514000,79094,1,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.007288803919225714,0.25905126060461225,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3455,4,Tubeless Radial,4,FWD,0,0,4375,1700,1475,Gray,17,5,Hyundai,Hyundai Verna,2012,1.6 EX VTVT,325000,64589,2,1,1,1,1,1,1,1,0,1,0.021746923168837376,0.0002389771776795316,0.06141713466363962,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3456,5,Tubeless Radial,4,FWD,0,0,3995,1760,1555,Silver,17,5,Hyundai,Hyundai i20 Active,2015,1.2 SX,508000,88309,1,1,1,1,1,1,1,1,0,1,0.002867726132154379,0.0008364201218783606,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3457,5,Tubeless Radial,4,4WD,0,0,3845,1735,1530,Silver,22,5,Maruti,Maruti Swift,2018,ZXI Plus,567000,66688,2,1,1,1,1,1,1,1,0,0,0.041821006093918034,0.0017923288325964871,0.15306488230374,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3458,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,Black,21,5,Maruti,Maruti Baleno,2022,Sigma,670000,20000,1,1,1,1,1,1,1,1,1,1,0.03524913370773091,0.0003584657665192974,0.051141116023419766,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3459,4,Tubeless Radial,4,FWD,0,0,4490,1730,1485,Silver,20,5,Maruti,Maruti Ciaz,2018,Alpha Automatic BSIV,760000,60653,1,1,1,1,1,1,1,1,0,1,0.015294539371490022,0.000597442944198829,0.15306488230374,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3460,5,Tubeless Radial,4,2WD,1,0,5115,1985,1755,White,14,7,Kia,Kia Carnival,2022,Prestige,3350000,70000,1,1,1,1,1,1,1,1,0,0,0.0009559087107181264,0.0004779543553590632,0.1977536145298124,0.02652646672242801,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3461,5,Tubeless,4,FWD,0,0,3765,1660,1520,Silver,19,5,Hyundai,Hyundai Grand i10,2017,1.2 Kappa Sportz BSIV,398000,86527,1,1,1,1,1,1,1,1,0,1,0.03106703309833911,0.00370414625403274,0.15306488230374,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3462,4,Tubeless Radial,4,FWD,0,0,3995,1695,1498,White,20,5,Honda,Honda Amaze,2017,E Petrol BSIV,485000,67000,1,1,1,1,1,1,1,1,1,0,0.020910503046959017,0.0002389771776795316,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3463,5,Tubeless Radial,4,FWD,0,0,3900,1695,1535,Silver,16,5,Honda,Honda Jazz,2009,Active,135000,70000,3,1,1,1,1,1,1,1,0,0,0.01338272195005377,0.0002389771776795316,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3464,5,Tubeless Radial,4,FWD,0,0,3999,1765,1708,Red,16,5,Ford,Ford Ecosport,2013,1.5 Ti VCT AT Titanium,300000,70000,3,1,1,1,1,1,1,1,0,0,0.01995459433624089,0.0007169315330385948,0.09535189389413311,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3465,4,Tubeless Radial,4,FWD,0,0,3995,1695,1501,Brown,19,5,Honda,Honda Amaze,2018,S Petrol,525000,70311,1,1,1,1,1,1,1,1,0,1,0.020910503046959017,0.0010753972995578922,0.0019118174214362528,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3466,5,Tubeless,3,FWD,0,0,3746,1647,1535,Brown,24,5,Tata,Tata Tiago,2016,1.2 Revotron XZ,375000,54000,1,1,1,1,1,1,1,1,0,1,0.011470904528617517,0.0032261918986736765,0.03106703309833911,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3467,4,Tubeless Radial,4,FWD,0,0,4420,1695,1480,Silver,17,5,Honda,Honda City,2009,1.5 E MT,130000,80000,3,1,1,1,1,1,1,1,0,0,0.04421077787071335,0.0002389771776795316,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3468,5,Tubeless Radial,4,FWD,1,0,3999,1734,1601,Silver,26,5,Honda,Honda WR-V,2017,i-DTEC VX,595000,52000,1,1,1,1,1,1,1,1,0,1,0.009798064284860795,0.0019118174214362528,0.15306488230374,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3469,4,Tubeless Radial,3,FWD,0,0,3595,1475,1700,Silver,19,5,Maruti,Maruti Wagon R,2010,LXI Minor,200000,20000,1,0,0,1,1,1,1,1,1,1,0.02987214720994145,0.0017923288325964871,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3470,5,Tubeless,4,FWD,1,0,3985,1734,1505,Silver,23,5,Hyundai,Hyundai i20,2019,Diesel Magna,531000,80000,1,1,1,1,1,1,1,1,0,1,0.03955072290596248,0.0002389771776795316,0.25905126060461225,0.6674632572589317,0.1932130481539013,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3471,4,Tubeless Radial,3,FWD,0,0,3595,1475,1700,Silver,19,5,Maruti,Maruti Wagon R,2009,LXI Minor,150000,110000,3,0,0,1,1,1,1,1,1,1,0.02987214720994145,0.0017923288325964871,0.15306488230374,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3472,3,Tubeless Radial,4,4WD,1,0,3985,1855,1844,Red,0,4,Mahindra,Mahindra Thar,2021,LX 4-Str Hard Top Diesel AT BSVI,1625000,15000,1,1,1,1,1,1,1,1,0,0,0.004421077787071335,0.0010753972995578922,0.09535189389413311,0.2200979806428486,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3473,5,Tubeless,3,FWD,0,0,3655,1620,1675,White,34,5,Maruti,Maruti Wagon R,2019,CNG LXI BSIV,503000,69821,1,1,0,1,1,1,1,1,1,1,0.02987214720994145,0.0009559087107181264,0.1977536145298124,0.6674632572589317,0.1932130481539013,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3474,5,Tubeless Radial,3,4WD,1,0,3990,1755,1523,Red,18,5,Tata,Tata Altroz,2021,XZ Plus Turbo BSVI,862000,12754,1,1,1,1,1,1,1,1,0,1,0.004062612020552038,0.0002389771776795316,0.09535189389413311,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3475,4,Tubeless Radial,4,FWD,0,0,4620,1775,1475,White,14,5,Toyota,Toyota Corolla Altis,2017,1.8 GL,880000,69000,1,1,1,1,1,1,1,1,0,0,0.004660054964750866,0.0001194885888397658,0.1977536145298124,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3476,5,Tubeless,3,FWD,0,0,3599,1495,1700,Silver,21,5,Maruti,Maruti Wagon R,2014,VXI BS IV,272000,98390,1,0,0,1,1,1,1,1,0,1,0.02987214720994145,0.00824471262994384,0.25905126060461225,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3477,4,Tubeless Radial,4,FWD,0,0,4490,1730,1485,Brown,19,5,Maruti,Maruti Ciaz,2016,AT ZXi Plus,627000,84195,1,1,1,1,1,1,1,1,0,1,0.015294539371490022,0.0002389771776795316,0.03106703309833911,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3478,4,Tubeless Radial,4,FWD,1,0,4630,1777,1432,Red,15,5,Mercedes-Benz,Mercedes-Benz CLA,2018,Urban Sport 200,2850000,17000,1,1,1,1,1,1,1,1,0,0,0.002389771776795316,0.0001194885888397658,0.09535189389413311,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3479,5,Tubeless Radial,4,FWD,0,0,3700,1690,1595,Silver,21,5,Maruti,Maruti Ignis,2017,1.2 Zeta BSIV,428000,77184,1,1,1,1,1,1,1,1,0,1,0.0071693153303859485,0.0008364201218783606,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3480,4,Tubeless Radial,4,FWD,0,0,4413,1703,1550,Silver,14,5,Tata,Tata Manza,2012,Aura (ABS) Safire BS IV,175000,40000,1,0,0,1,1,1,1,1,0,1,0.0016728402437567213,0.0003584657665192974,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3481,5,Tubeless,4,FWD,0,0,3765,1660,1520,Silver,19,5,Hyundai,Hyundai Grand i10,2017,1.2 Kappa Magna BSIV,414000,82848,1,1,1,1,1,1,1,1,0,1,0.03106703309833911,0.003465169076353208,0.15306488230374,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3482,5,Tubeless,3,FWD,0,0,3746,1647,1535,Gray,24,5,Tata,Tata Tiago,2019,XZA Plus,510000,30000,1,1,1,1,1,1,1,1,0,1,0.011470904528617517,0.0001194885888397658,0.013980164894252599,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3483,5,Tubeless Radial,4,FWD,0,0,3955,1694,1544,Silver,19,5,Honda,Honda Jazz,2016,1.2 V i VTEC,550000,50000,1,1,1,1,1,1,1,1,0,1,0.01338272195005377,0.002389771776795316,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3484,5,Tubeless Radial,4,RWD,1,0,4735,1830,1795,Silver,12,7,Toyota,Toyota Innova Crysta,2022,2.4 GX 7 STR AT,2341000,40000,1,1,1,1,1,1,1,1,0,0,0.007288803919225714,0.0003584657665192974,0.25905126060461225,0.05102162743458,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3485,5,Tubeless Radial,3,FWD,0,0,3620,1475,1460,Silver,21,5,Maruti,Maruti Alto K10,2013,LXI,170000,70000,1,0,0,1,0,1,1,1,1,0,0.010037041462540327,0.017325845381766042,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3486,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,White,21,5,Maruti,Maruti Baleno,2017,Delta,450000,47688,1,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.002031306010276019,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3487,4,Tubeless Radial,4,FWD,0,0,4540,1760,1480,White,15,5,Toyota,Toyota Corolla Altis,2009,1.8 J,110000,100000,3,0,0,1,1,1,1,1,0,0,0.004660054964750866,0.0003584657665192974,0.1977536145298124,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3488,5,Tubeless Radial,4,FWD,1,0,3825,1665,1525,White,23,5,Nissan,Nissan Micra,2014,Diesel XE,200000,90000,2,1,0,1,0,1,1,1,1,0,0.0016728402437567213,0.0002389771776795316,0.1977536145298124,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3489,4,Tubeless Radial,3,FWD,0,0,3595,1475,1700,Blue,19,5,Maruti,Maruti Wagon R,2006,LX BSII,0,40000,1,0,0,1,1,1,1,1,1,1,0.02987214720994145,0.0002389771776795316,0.07229059624805831,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3490,5,Tubeless Radial,3,FWD,0,0,3700,1735,1655,Silver,18,6,Mahindra,Mahindra KUV 100 NXT,2018,G80 K2,350000,40000,2,1,0,1,0,1,1,1,1,0,0.0017923288325964871,0.0002389771776795316,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3491,5,Tubeless Radial,4,FWD,1,0,4315,1822,1695,White,20,5,Renault,Renault Duster,2016,85PS Diesel RxE,410000,50000,1,0,0,1,1,1,1,1,1,0,0.008364201218783606,0.0007169315330385948,0.1977536145298124,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3492,4,Tubeless Radial,4,FWD,0,0,4620,1776,1475,Silver,15,5,Toyota,Toyota Corolla Altis,2012,G,500000,30000,2,1,1,1,1,1,1,1,0,0,0.004660054964750866,0.00370414625403274,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3493,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,Silver,21,5,Maruti,Maruti Baleno,2018,1.2 CVT Zeta,543000,106711,2,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.0017923288325964871,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3494,5,Tubeless,4,FWD,0,0,3985,1734,1505,Silver,19,5,Hyundai,Hyundai i20,2017,Sportz 1.2,514000,83741,1,1,0,1,1,1,1,1,0,1,0.03955072290596248,0.007886246863424543,0.25905126060461225,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3495,5,Tubeless Radial,4,AWD,1,0,4629,2089,1655,Silver,14,5,Audi,Audi Q5,2014,2.0 TDI,1150000,50000,1,1,1,1,1,1,1,1,0,0,0.0026287489544748474,0.0021507945991157845,0.25905126060461225,0.034890667941211616,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3496,4,Tubeless Radial,4,FWD,1,0,4390,1699,1467,Silver,22,5,Volkswagen,Volkswagen Vento,2018,1.5 TDI Highline,747000,105792,1,1,1,1,1,1,1,1,0,1,0.008125224041104075,0.00227028318795555,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3497,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,Silver,21,5,Maruti,Maruti Baleno,2019,1.2 Zeta,593000,88750,1,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.0059744294419882904,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3498,5,Tubeless Radial,4,AWD,1,0,4585,1890,1785,Silver,15,7,Mahindra,Mahindra XUV500,2014,W8 FWD,900000,70000,1,1,1,1,1,1,1,1,0,1,0.015414027960329788,0.001194885888397658,0.25905126060461225,0.034890667941211616,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3499,5,Tubeless Radial,4,FWD,0,0,3995,1760,1555,Silver,17,5,Hyundai,Hyundai i20 Active,2018,1.2 S,539000,89972,1,1,1,1,1,1,1,1,0,1,0.002867726132154379,0.0007169315330385948,0.25905126060461225,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3500,4,Tubeless Radial,4,FWD,0,0,4384,1699,1466,Silver,15,5,Volkswagen,Volkswagen Vento,2014,Petrol Comfortline,335000,50000,1,0,0,1,1,1,1,1,0,1,0.008125224041104075,0.0003584657665192974,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3501,5,Tubeless Radial,4,FWD,0,0,3955,1694,1544,Brown,18,5,Honda,Honda Jazz,2019,VX,594000,36785,2,1,1,1,1,1,1,1,0,0,0.01338272195005377,0.0017923288325964871,0.03106703309833911,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3502,4,Tubeless,4,FWD,0,0,4440,1729,1475,White,19,5,Hyundai,Hyundai Verna,2019,VTVT 1.4 EX,910000,48000,1,1,1,1,1,1,1,1,0,1,0.021746923168837376,0.0003584657665192974,0.1977536145298124,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3503,5,Tubeless Radial,4,FWD,1,0,4695,1890,1755,Silver,0,7,Mahindra,Mahindra XUV700,2021,AX5 7 Str BSVI,1925000,20000,1,1,1,1,1,1,0,1,0,1,0.001194885888397658,0.0001194885888397658,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3504,5,Tubeless Radial,4,4WD,1,0,4751,2033,1437,White,17,5,Mercedes-Benz,Mercedes-Benz C-Class,2023,C 200 BSVI,6000000,7000,1,1,1,1,1,1,1,1,0,0,0.006930338152706416,0.0002389771776795316,0.1977536145298124,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3505,5,Tubeless Radial,3,4WD,0,0,3991,1739,1643,Silver,18,7,Renault,Renault Triber,2021,RXZ EASY-R AMT BSVI,760000,50000,1,1,1,1,1,1,1,1,0,1,0.005257497908949695,0.000597442944198829,0.25905126060461225,0.2200979806428486,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3506,5,Tubeless Radial,4,FWD,1,0,3995,1790,1640,Silver,24,5,Maruti,Maruti Vitara Brezza,2016,VDi,490000,40000,1,1,1,1,1,1,1,1,0,1,0.01111243876209822,0.003943123431712272,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3507,5,Tubeless,4,FWD,0,0,3985,1734,1505,White,19,5,Hyundai,Hyundai i20,2017,1.2 Spotz,521000,59000,1,1,1,1,1,1,1,1,0,1,0.03955072290596248,0.0008364201218783606,0.1977536145298124,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3508,5,Tubeless Radial,4,4WD,1,0,4395,1818,1640,Silver,16,5,Jeep,Jeep Compass,2019,1.4 Limited Option,1400000,70000,1,1,1,1,1,1,1,1,0,1,0.012307324650495877,0.0008364201218783606,0.25905126060461225,0.2200979806428486,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3509,5,Tubeless Radial,4,FWD,1,0,4315,1800,1645,Silver,21,5,Kia,Kia Seltos,2019,HTK Plus D,900000,110000,1,1,1,1,1,1,1,1,0,0,0.01135141593977775,0.0004779543553590632,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3510,5,Tubeless Radial,4,RWD,1,0,4456,1820,1995,Silver,15,7,Mahindra,Mahindra Scorpio,2015,S10 7 Seater,950000,100000,1,1,1,1,1,1,1,1,0,1,0.004660054964750866,0.0002389771776795316,0.25905126060461225,0.05102162743458,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3511,5,Tubeless Radial,6,AWD,1,0,5130,2141,1850,Silver,11,7,Mercedes-Benz,Mercedes-Benz GLS,2017,350d 4MATIC,5500000,30000,2,1,1,1,1,1,1,1,0,0,0.0013143744772374237,0.0008364201218783606,0.15306488230374,0.034890667941211616,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3512,4,Tubeless Radial,3,FWD,1,0,4413,1699,1466,White,19,5,Skoda,Skoda Rapid,2020,1.0 TSI Ambition,765000,48000,1,1,1,1,1,1,1,1,0,1,0.007886246863424543,0.0003584657665192974,0.1977536145298124,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3513,4,Tubeless,4,FWD,0,0,3995,1660,1520,Silver,20,5,Hyundai,Hyundai Xcent,2017,1.2 VTVT SX Option,555000,22424,1,1,1,1,1,1,1,1,0,1,0.006332895208507588,0.0003584657665192974,0.15306488230374,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3514,4,Tubeless,4,FWD,0,0,3995,1660,1520,Red,20,5,Hyundai,Hyundai Xcent,2017,1.2 VTVT SX,477000,58147,1,1,1,1,1,1,1,1,0,1,0.006332895208507588,0.000597442944198829,0.09535189389413311,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3515,5,Tubeless,4,FWD,0,0,3765,1660,1520,Gray,19,5,Hyundai,Hyundai Grand i10,2015,Magna,341000,67000,1,1,1,1,1,1,1,1,0,1,0.03106703309833911,0.009200621340661966,0.06141713466363962,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3516,5,Tubeless Radial,3,FWD,0,0,3695,1600,1560,Silver,23,5,Maruti,Maruti Celerio,2019,VXI Optional AMT BSIV,476000,112479,1,1,1,1,1,1,1,1,1,1,0.0181622655036444,0.0004779543553590632,0.25905126060461225,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3517,4,Tubeless Radial,4,FWD,0,0,3995,1735,1515,Brown,21,5,Maruti,Maruti Swift Dzire,2018,AMT VXI,611000,25494,1,1,1,1,1,1,1,1,0,0,0.03023061297646075,0.0032261918986736765,0.03106703309833911,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3518,5,Tubeless,4,FWD,1,0,4270,1780,1630,White,17,5,Hyundai,Hyundai Creta,2016,1.6 CRDi AT SX Plus,790000,78000,2,1,1,1,1,1,1,1,0,1,0.023180786234914565,0.0021507945991157845,0.1977536145298124,0.6674632572589317,0.1932130481539013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
